date,match_winner,player_red_1,player_red_2,player_red_3,player_red_4,player_red_5,player_blue_1,player_blue_2,player_blue_3,player_blue_4,player_blue_5
27/01/2024 14:28,MatchResult.RED,"(Player(name='C9%20JHIN%20OUT', tag='EUNE'), <Champion.MALPHITE: 54>, <Lane.TOP: 1>)","(Player(name='Kamruz', tag='EUNE'), <Champion.BELVETH: 200>, <Lane.JUNGLE: 2>)","(Player(name='Dan%C3%ADlo', tag='EUNE'), <Champion.KATARINA: 55>, <Lane.MID: 3>)","(Player(name='Mr%20%20Lado%201999', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Hunt3r%20ALB', tag='007'), <Champion.THRESH: 412>, <Lane.SUPPORT: 5>)","(Player(name='tadpole%20george', tag='frog'), <Champion.QUINN: 133>, <Lane.TOP: 1>)","(Player(name='Adoisko', tag='2137'), <Champion.MAOKAI: 57>, <Lane.JUNGLE: 2>)","(Player(name='zev1s', tag='LDS'), <Champion.AHRI: 103>, <Lane.MID: 3>)","(Player(name='RealDirewolf', tag='EUNE'), <Champion.SAMIRA: 360>, <Lane.ADC: 4>)","(Player(name='Maimu%C8%9Buic%C4%83', tag='pinky'), <Champion.SERAPHINE: 147>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='tadpole%20george', tag='frog'), <Champion.ILLAOI: 420>, <Lane.TOP: 1>)","(Player(name='ZikaBoss', tag='EUNE'), <Champion.AMUMU: 32>, <Lane.JUNGLE: 2>)","(Player(name='Cashier%20in%20Lidl', tag='F4SZ'), <Champion.SYNDRA: 134>, <Lane.MID: 3>)","(Player(name='RealDirewolf', tag='EUNE'), <Champion.VAYNE: 67>, <Lane.ADC: 4>)","(Player(name='metoking69', tag='EUNE'), <Champion.RELL: 526>, <Lane.SUPPORT: 5>)","(Player(name='PIWO%20i%20GRZANIEC', tag='2137'), <Champion.RENEKTON: 58>, <Lane.TOP: 1>)","(Player(name='CplFilip', tag='EUNE'), <Champion.BELVETH: 200>, <Lane.JUNGLE: 2>)","(Player(name='Demacian%20Light', tag='charm'), <Champion.LUX: 99>, <Lane.MID: 3>)","(Player(name='marean%20marinaru', tag='4557'), <Champion.ZERI: 221>, <Lane.ADC: 4>)","(Player(name='ElfQueen13', tag='EUNE'), <Champion.LEONA: 89>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='admiralmaty', tag='EUNE'), <Champion.YONE: 777>, <Lane.TOP: 1>)","(Player(name='XILZOR', tag='1111'), <Champion.AMUMU: 32>, <Lane.JUNGLE: 2>)","(Player(name='MAJKL%20EVRYD%C5%BD', tag='RB%C5%A0B'), <Champion.TWISTED_FATE: 4>, <Lane.MID: 3>)","(Player(name='RealDirewolf', tag='EUNE'), <Champion.TRISTANA: 18>, <Lane.ADC: 4>)","(Player(name='Domation', tag='2385'), <Champion.YUUMI: 350>, <Lane.SUPPORT: 5>)","(Player(name='KromekPL4', tag='EUNE'), <Champion.SION: 14>, <Lane.TOP: 1>)","(Player(name='NIGDYTUNIEWR%C3%93CE', tag='EUNE'), <Champion.RENGAR: 107>, <Lane.JUNGLE: 2>)","(Player(name='ShanhajskyyBog', tag='6363'), <Champion.AKSHAN: 166>, <Lane.MID: 3>)","(Player(name='Askarnoh', tag='GUCIA'), <Champion.ZIGGS: 115>, <Lane.ADC: 4>)","(Player(name='Soraka%20Goat', tag='EUNE'), <Champion.SORAKA: 16>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.RED,"(Player(name='YamiShine', tag='EUNE'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='CroIvanGames', tag='EUNE'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='Bamber%20ze%20wsi', tag='EUNE'), <Champion.XERATH: 101>, <Lane.MID: 3>)","(Player(name='Temphy', tag='2575'), <Champion.SIVIR: 15>, <Lane.ADC: 4>)","(Player(name='huf', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)","(Player(name='Error%20404%20Found', tag='EUNE'), <Champion.SION: 14>, <Lane.TOP: 1>)","(Player(name='kopakoko', tag='EUNE'), <Champion.VIEGO: 234>, <Lane.JUNGLE: 2>)","(Player(name='BigMonkeBoy', tag='420'), <Champion.YASUO: 157>, <Lane.MID: 3>)","(Player(name='GodPlank3k', tag='EUNE'), <Champion.SAMIRA: 360>, <Lane.ADC: 4>)","(Player(name='Cosmin', tag='CCG'), <Champion.NAUTILUS: 111>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='TwistedFromSlots', tag='Gamba'), <Champion.CAMILLE: 164>, <Lane.TOP: 1>)","(Player(name='CroIvanGames', tag='EUNE'), <Champion.EVELYNN: 28>, <Lane.JUNGLE: 2>)","(Player(name='Krys%C3%AD%20kr%C3%A1l', tag='RAT'), <Champion.AKALI: 84>, <Lane.MID: 3>)","(Player(name='Tolo', tag='EUNE'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='AegisOfDivinity', tag='EUNE'), <Champion.RAKAN: 497>, <Lane.SUPPORT: 5>)","(Player(name='SMESHO', tag='IRELI'), <Champion.IRELIA: 39>, <Lane.TOP: 1>)","(Player(name='WP%20ME%20KRYSTI%20KOX', tag='0000'), <Champion.VIEGO: 234>, <Lane.JUNGLE: 2>)","(Player(name='Pervy%20%C5%A0age', tag='deka'), <Champion.LUX: 99>, <Lane.MID: 3>)","(Player(name='BravoFaidon', tag='EUNE'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='Alexelf', tag='EUNE'), <Champion.NAUTILUS: 111>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='TharIphI', tag='EUNE'), <Champion.JAX: 24>, <Lane.TOP: 1>)","(Player(name='holymenJR12', tag='EUNE'), <Champion.ZAC: 154>, <Lane.JUNGLE: 2>)","(Player(name='SR4K4', tag='EUNE'), <Champion.TALON: 91>, <Lane.MID: 3>)","(Player(name='Miecierro', tag='CYCE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='CroIvanGames', tag='EUNE'), <Champion.PANTHEON: 80>, <Lane.SUPPORT: 5>)","(Player(name='Gigimon', tag='EUNE'), <Champion.UDYR: 77>, <Lane.TOP: 1>)","(Player(name='d%C5%BConySk%C5%82adzippi', tag='1337'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='F%C3%BCga', tag='OPEN'), <Champion.ZED: 238>, <Lane.MID: 3>)","(Player(name='a%20halember', tag='xsd'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='kugya%20xd', tag='EUNE'), <Champion.SORAKA: 16>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.RED,"(Player(name='FROSTMOURNE', tag='1238'), <Champion.KAISA: 145>, <Lane.TOP: 1>)","(Player(name='Kayncarriesyou', tag='EUNE'), <Champion.VIEGO: 234>, <Lane.JUNGLE: 2>)","(Player(name='Patres420', tag='EUNE'), <Champion.NAAFIRI: 950>, <Lane.MID: 3>)","(Player(name='pan%20prezes', tag='0001'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='Marc%C3%ADk', tag='EUNE'), <Champion.LEONA: 89>, <Lane.SUPPORT: 5>)","(Player(name='Leumas', tag='EUNE'), <Champion.TRUNDLE: 48>, <Lane.TOP: 1>)","(Player(name='CroIvanGames', tag='EUNE'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='SynQ', tag='EUNE'), <Champion.RIVEN: 92>, <Lane.MID: 3>)","(Player(name='Lil%20Mecca', tag='911'), <Champion.DRAVEN: 119>, <Lane.ADC: 4>)","(Player(name='LilChi', tag='meow'), <Champion.YUUMI: 350>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='KGC%20', tag='EUNE'), <Champion.RIVEN: 92>, <Lane.TOP: 1>)","(Player(name='CroIvanGames', tag='EUNE'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='TopDiffIsHuge', tag='TGR'), <Champion.GALIO: 3>, <Lane.MID: 3>)","(Player(name='Monstarko661', tag='2590'), <Champion.VAYNE: 67>, <Lane.ADC: 4>)","(Player(name='Czebany%20Jarnuuch', tag='EUNE'), <Champion.NAUTILUS: 111>, <Lane.SUPPORT: 5>)","(Player(name='MentalCha%C3%B8s', tag='1V9EZ'), <Champion.KATARINA: 55>, <Lane.TOP: 1>)","(Player(name='TheHunterCandy', tag='EUNE'), <Champion.ZAC: 154>, <Lane.JUNGLE: 2>)","(Player(name='GETKARTHUSED', tag='EUNE'), <Champion.KARTHUS: 30>, <Lane.MID: 3>)","(Player(name='OdpalamKosiarke', tag='EUNE'), <Champion.LUCIAN: 236>, <Lane.ADC: 4>)","(Player(name='bakadestruktor', tag='EUNE'), <Champion.SWAIN: 50>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.RED,"(Player(name='Bot%20VirJhin', tag='GRUBY'), <Champion.TRUNDLE: 48>, <Lane.TOP: 1>)","(Player(name='Pan%20Mi%C5%82osz', tag='EUNE'), <Champion.HECARIM: 120>, <Lane.JUNGLE: 2>)","(Player(name='dinulec', tag='4CMC'), <Champion.AURELION_SOL: 136>, <Lane.MID: 3>)","(Player(name='CroIvanGames', tag='EUNE'), <Champion.SYLAS: 517>, <Lane.ADC: 4>)","(Player(name='a%20cat%20with%20a%20hat', tag='0000'), <Champion.NIDALEE: 76>, <Lane.SUPPORT: 5>)","(Player(name='Daddy%20Ornn', tag='9676'), <Champion.ORNN: 516>, <Lane.TOP: 1>)","(Player(name='NIE%20CZUJE%20B%C3%93LU', tag='71234'), <Champion.NUNU_AND_WILLUMP: 20>, <Lane.JUNGLE: 2>)","(Player(name='KRITOUS', tag='EUNE'), <Champion.XERATH: 101>, <Lane.MID: 3>)","(Player(name='Olbor', tag='Olbor'), <Champion.MALZAHAR: 90>, <Lane.ADC: 4>)","(Player(name='Diyaru', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.RED,"(Player(name='PPG%20Boyiscrazy', tag='EUNE'), <Champion.JAYCE: 126>, <Lane.TOP: 1>)","(Player(name='DFX%20CorDec', tag='EUNE'), <Champion.SEJUANI: 113>, <Lane.JUNGLE: 2>)","(Player(name='116', tag='EUNE'), <Champion.KAISA: 145>, <Lane.MID: 3>)","(Player(name='O%20kaluteros', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='scaling%20spiky', tag='5844'), <Champion.MORGANA: 25>, <Lane.SUPPORT: 5>)","(Player(name='6YsNtBzQkRwXdVf', tag='EUNE'), <Champion.GWEN: 887>, <Lane.TOP: 1>)","(Player(name='MakeMeIceCream', tag='KY555'), <Champion.XIN_ZHAO: 5>, <Lane.JUNGLE: 2>)","(Player(name='%20%20%20%C4%B1%C4%B1%C4%B1%C4%B1%C4%B1%C4%B1%C4%B1%C4%B1%C4%B1%C4%B1%20%20%20', tag='EUNE'), <Champion.TWISTED_FATE: 4>, <Lane.MID: 3>)","(Player(name='CroIvanGames', tag='EUNE'), <Champion.SAMIRA: 360>, <Lane.ADC: 4>)","(Player(name='obi%20customer', tag='EUNE'), <Champion.BLITZCRANK: 53>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='ChLegend', tag='CHR'), <Champion.MALPHITE: 54>, <Lane.TOP: 1>)","(Player(name='Andrzey', tag='EUNE'), <Champion.VOLIBEAR: 106>, <Lane.JUNGLE: 2>)","(Player(name='FuRy', tag='X69X'), <Champion.SYLAS: 517>, <Lane.MID: 3>)","(Player(name='rastabruce', tag='EUNE'), <Champion.KALISTA: 429>, <Lane.ADC: 4>)","(Player(name='Happy%20ancer', tag='1818'), <Champion.NAUTILUS: 111>, <Lane.SUPPORT: 5>)","(Player(name='IlNomeDellaRosa', tag='EUNE'), <Champion.QUINN: 133>, <Lane.TOP: 1>)","(Player(name='CroIvanGames', tag='EUNE'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='JazzerB', tag='6202'), <Champion.VEX: 711>, <Lane.MID: 3>)","(Player(name='Sin1sterBlade', tag='EUNE'), <Champion.SAMIRA: 360>, <Lane.ADC: 4>)","(Player(name='Siersciuch14', tag='EUNE'), <Champion.JANNA: 40>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.RED,"(Player(name='yourlocalmenel', tag='EUNE'), <Champion.JAX: 24>, <Lane.TOP: 1>)","(Player(name='TheHighR0ller', tag='KR%20'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='CroIvanGames', tag='EUNE'), <Champion.DIANA: 131>, <Lane.MID: 3>)","(Player(name='DzikuMeister', tag='EUNE'), <Champion.KAISA: 145>, <Lane.ADC: 4>)","(Player(name='PipiKakaChuchu', tag='EUNE'), <Champion.NAMI: 267>, <Lane.SUPPORT: 5>)","(Player(name='Yami', tag='4222'), <Champion.GRAGAS: 79>, <Lane.TOP: 1>)","(Player(name='Dev1ous', tag='EUNE'), <Champion.RENGAR: 107>, <Lane.JUNGLE: 2>)","(Player(name='Ekk%C3%B3%20On%20Drugs', tag='EUNE'), <Champion.TWISTED_FATE: 4>, <Lane.MID: 3>)","(Player(name='%C3%9Anseen%20Blad%C3%A9', tag='EUNE'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='firekub', tag='EUNE'), <Champion.LUX: 99>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='andrei%20e%20naspa', tag='EUNE'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='Amore%20Miro', tag='SVK'), <Champion.VI: 254>, <Lane.JUNGLE: 2>)","(Player(name='NoTimeFY', tag='EUNE'), <Champion.YONE: 777>, <Lane.MID: 3>)","(Player(name='Ryze%20Not%20There', tag='EUNE'), <Champion.LUCIAN: 236>, <Lane.ADC: 4>)","(Player(name='Jan%20Pawe%C5%82%20IV', tag='JPIV'), <Champion.NAMI: 267>, <Lane.SUPPORT: 5>)","(Player(name='SolidX', tag='42069'), <Champion.AKALI: 84>, <Lane.TOP: 1>)","(Player(name='Spear%20of%20Olymp', tag='Spear'), <Champion.WUKONG: 62>, <Lane.JUNGLE: 2>)","(Player(name='murri99', tag='EUNE'), <Champion.ILLAOI: 420>, <Lane.MID: 3>)","(Player(name='CroIvanGames', tag='EUNE'), <Champion.ASHE: 22>, <Lane.ADC: 4>)","(Player(name='Jedu%20Ti%20m%C3%A1mu', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='milwhite', tag='MILO'), <Champion.VOLIBEAR: 106>, <Lane.TOP: 1>)","(Player(name='Timhut', tag='EUNE'), <Champion.MASTER_YI: 11>, <Lane.JUNGLE: 2>)","(Player(name='%C5%BD%C3%AD%C5%BD%C3%BD', tag='EUNE'), <Champion.TWISTED_FATE: 4>, <Lane.MID: 3>)","(Player(name='CroIvanGames', tag='EUNE'), <Champion.VAYNE: 67>, <Lane.ADC: 4>)","(Player(name='saraidk', tag='idgaf'), <Champion.YUUMI: 350>, <Lane.SUPPORT: 5>)","(Player(name='LittleJohnny', tag='KING'), <Champion.SETT: 875>, <Lane.TOP: 1>)","(Player(name='Sadeg', tag='2137'), <Champion.EKKO: 245>, <Lane.JUNGLE: 2>)","(Player(name='ShowMaker22', tag='EUNE'), <Champion.PANTHEON: 80>, <Lane.MID: 3>)","(Player(name='wONskyy', tag='EUNE'), <Champion.EZREAL: 81>, <Lane.ADC: 4>)","(Player(name='AavisS', tag='avis'), <Champion.NAMI: 267>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.RED,"(Player(name='SilentRoar', tag='69777'), <Champion.TAHM_KENCH: 223>, <Lane.TOP: 1>)","(Player(name='GG%20Defeat', tag='EUNE'), <Champion.LEE_SIN: 64>, <Lane.JUNGLE: 2>)","(Player(name='Soul%20eBanned', tag='EUNE'), <Champion.ANIVIA: 34>, <Lane.MID: 3>)","(Player(name='ChunL%C3%AC', tag='EUNE'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='Obanai%E3%81%8A', tag='00000'), <Champion.SWAIN: 50>, <Lane.SUPPORT: 5>)","(Player(name='cristiano666', tag='EUNE'), <Champion.MALPHITE: 54>, <Lane.TOP: 1>)","(Player(name='Hi%20im%20NOSKOV', tag='EUNE'), <Champion.JARVAN_IV: 59>, <Lane.JUNGLE: 2>)","(Player(name='ReformedFilet', tag='PDW'), <Champion.KATARINA: 55>, <Lane.MID: 3>)","(Player(name='ratdude56', tag='rater'), <Champion.DRAVEN: 119>, <Lane.ADC: 4>)","(Player(name='Gruby%C5%81upin', tag='EUNE'), <Champion.MAOKAI: 57>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='Lil%20Peep', tag='2137'), <Champion.CAMILLE: 164>, <Lane.TOP: 1>)","(Player(name='Smyku', tag='2137'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='Mr%20Vl%C4%83du%C8%9B%20', tag='EUNE'), <Champion.KASSADIN: 38>, <Lane.MID: 3>)","(Player(name='Kapaciarz', tag='EUNE'), <Champion.VEIGAR: 45>, <Lane.ADC: 4>)","(Player(name='Hypoo', tag='EUNE'), <Champion.AHRI: 103>, <Lane.SUPPORT: 5>)","(Player(name='Rhaa%C8%99t', tag='3104'), <Champion.REKSAI: 421>, <Lane.TOP: 1>)","(Player(name='GG%20Defeat', tag='EUNE'), <Champion.SHACO: 35>, <Lane.JUNGLE: 2>)","(Player(name='IM%20CRAZY%20XDXD', tag='LOOOL'), <Champion.KATARINA: 55>, <Lane.MID: 3>)","(Player(name='Faodin', tag='EUNE'), <Champion.SERAPHINE: 147>, <Lane.ADC: 4>)","(Player(name='MilaDaDog', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='MoriS', tag='2137'), <Champion.DARIUS: 122>, <Lane.TOP: 1>)","(Player(name='GG%20Defeat', tag='EUNE'), <Champion.GRAGAS: 79>, <Lane.JUNGLE: 2>)","(Player(name='Rochfrido', tag='EUNE'), <Champion.CORKI: 42>, <Lane.MID: 3>)","(Player(name='saigoniash', tag='9147'), <Champion.EZREAL: 81>, <Lane.ADC: 4>)","(Player(name='Pick%20The%20Dagger', tag='7512'), <Champion.BRAND: 63>, <Lane.SUPPORT: 5>)","(Player(name='aserghui', tag='UTCN'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='Budget%20Boobiess', tag='EUNE'), <Champion.JARVAN_IV: 59>, <Lane.JUNGLE: 2>)","(Player(name='Maikl7887', tag='EUNE'), <Champion.SWAIN: 50>, <Lane.MID: 3>)","(Player(name='G0D%20DarKemY', tag='EUNE'), <Champion.SAMIRA: 360>, <Lane.ADC: 4>)","(Player(name='AIeksa', tag='2000'), <Champion.RAKAN: 497>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.RED,"(Player(name='Anat%CE%BFly%20Karpov', tag='EUNE'), <Champion.RENEKTON: 58>, <Lane.TOP: 1>)","(Player(name='GG%20Defeat', tag='EUNE'), <Champion.SHACO: 35>, <Lane.JUNGLE: 2>)","(Player(name='Rolling%20Monkey', tag='EUNE'), <Champion.ORIANNA: 61>, <Lane.MID: 3>)","(Player(name='Szemihaza', tag='EUNE'), <Champion.EZREAL: 81>, <Lane.ADC: 4>)","(Player(name='Mesjaszqq', tag='EUNE'), <Champion.XERATH: 101>, <Lane.SUPPORT: 5>)","(Player(name='Gibon%20Smoker', tag='EUNE'), <Champion.SION: 14>, <Lane.TOP: 1>)","(Player(name='Notorious%20Vi', tag='EUNE'), <Champion.KAYN: 141>, <Lane.JUNGLE: 2>)","(Player(name='Qud%C3%A0y', tag='EUNE'), <Champion.SWAIN: 50>, <Lane.MID: 3>)","(Player(name='ZiaCi', tag='EUNE'), <Champion.LUCIAN: 236>, <Lane.ADC: 4>)","(Player(name='Mokanysrl', tag='EUNE'), <Champion.MORGANA: 25>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.RED,"(Player(name='faker', tag='UXG0'), <Champion.VOLIBEAR: 106>, <Lane.TOP: 1>)","(Player(name='8525892612', tag='EUNE'), <Champion.MAOKAI: 57>, <Lane.JUNGLE: 2>)","(Player(name='na%20d%C3%B3%C5%82%20majty', tag='EUNE'), <Champion.SYNDRA: 134>, <Lane.MID: 3>)","(Player(name='wrzechu11231', tag='EUNE'), <Champion.YASUO: 157>, <Lane.ADC: 4>)","(Player(name='Big%CE%94%CE%B9c%CE%BABee', tag='EUNE'), <Champion.RELL: 526>, <Lane.SUPPORT: 5>)","(Player(name='I%20already%20won', tag='EUNE'), <Champion.SETT: 875>, <Lane.TOP: 1>)","(Player(name='GG%20Defeat', tag='EUNE'), <Champion.DIANA: 131>, <Lane.JUNGLE: 2>)","(Player(name='Jvitz', tag='EUNE'), <Champion.FIZZ: 105>, <Lane.MID: 3>)","(Player(name='noise', tag='1312'), <Champion.LUCIAN: 236>, <Lane.ADC: 4>)","(Player(name='Zych0', tag='EUNE'), <Champion.NAUTILUS: 111>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='ka0seNz', tag='ka0'), <Champion.FIORA: 114>, <Lane.TOP: 1>)","(Player(name='Wejser', tag='EUNE'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='AllG%CE%B9rlsAreSame', tag='EUNE'), <Champion.KATARINA: 55>, <Lane.MID: 3>)","(Player(name='matej%20s%20dvoma%20s', tag='4536i'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='Elysium%20Parker', tag='1102'), <Champion.LEONA: 89>, <Lane.SUPPORT: 5>)","(Player(name='LeBlancaz', tag='EUNE'), <Champion.TRUNDLE: 48>, <Lane.TOP: 1>)","(Player(name='GG%20Defeat', tag='EUNE'), <Champion.EKKO: 245>, <Lane.JUNGLE: 2>)","(Player(name='Kapitankawa', tag='Homo'), <Champion.LUX: 99>, <Lane.MID: 3>)","(Player(name='Mateuszek', tag='2137'), <Champion.TAHM_KENCH: 223>, <Lane.ADC: 4>)","(Player(name='piek%C5%82o%20m%C4%99%C5%BCczyzn', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='ShatanSerduszko', tag='5121'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='NightRider', tag='JGDIF'), <Champion.VIEGO: 234>, <Lane.JUNGLE: 2>)","(Player(name='s%C3%AEl%C3%AE', tag='EUNE'), <Champion.KATARINA: 55>, <Lane.MID: 3>)","(Player(name='Mazohista', tag='EUNE'), <Champion.TWITCH: 29>, <Lane.ADC: 4>)","(Player(name='simply%20l%CE%BFvely', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)","(Player(name='B%C3%B8nk%20Y%C3%B8ur%20Can%C3%B8n', tag='EUNE'), <Champion.DR_MUNDO: 36>, <Lane.TOP: 1>)","(Player(name='GG%20Defeat', tag='EUNE'), <Champion.EVELYNN: 28>, <Lane.JUNGLE: 2>)","(Player(name='Your%20Desire', tag='EUNE'), <Champion.YASUO: 157>, <Lane.MID: 3>)","(Player(name='yorick2132', tag='2132'), <Champion.TRISTANA: 18>, <Lane.ADC: 4>)","(Player(name='gudzulic6', tag='12796'), <Champion.LULU: 117>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='Adveres', tag='EUNE'), <Champion.TRUNDLE: 48>, <Lane.TOP: 1>)","(Player(name='MEGA%20Tzimpouki', tag='EUNE'), <Champion.DIANA: 131>, <Lane.JUNGLE: 2>)","(Player(name='T1%20Kouts1karos', tag='DAD'), <Champion.LISSANDRA: 127>, <Lane.MID: 3>)","(Player(name='%CF%88%C3%94%CF%89%C3%94%CF%88', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='Morachim', tag='EUNE'), <Champion.ZILEAN: 26>, <Lane.SUPPORT: 5>)","(Player(name='WarWickZden%C4%9Bk', tag='HAF'), <Champion.AATROX: 266>, <Lane.TOP: 1>)","(Player(name='GG%20Defeat', tag='EUNE'), <Champion.EVELYNN: 28>, <Lane.JUNGLE: 2>)","(Player(name='PotAyyToe6931', tag='ZEDD'), <Champion.ZED: 238>, <Lane.MID: 3>)","(Player(name='Jh%C4%B1n', tag='FOUR'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='EL%20Drapko', tag='EUNE'), <Champion.SERAPHINE: 147>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='Gina%20is%20my%20GF', tag='EUNE'), <Champion.DR_MUNDO: 36>, <Lane.TOP: 1>)","(Player(name='GG%20Defeat', tag='EUNE'), <Champion.DIANA: 131>, <Lane.JUNGLE: 2>)","(Player(name='Montezuma96', tag='EUNE'), <Champion.YONE: 777>, <Lane.MID: 3>)","(Player(name='CatDaddy', tag='kotek'), <Champion.VAYNE: 67>, <Lane.ADC: 4>)","(Player(name='Algopyrin1kg', tag='0000'), <Champion.MAOKAI: 57>, <Lane.SUPPORT: 5>)","(Player(name='Animal%20Cleaner', tag='TRASH'), <Champion.HEIMERDINGER: 74>, <Lane.TOP: 1>)","(Player(name='chory%20na%20sigmoze', tag='EUNE'), <Champion.NUNU_AND_WILLUMP: 20>, <Lane.JUNGLE: 2>)","(Player(name='%20GangplanK%CF%80', tag='EUNE'), <Champion.SYLAS: 517>, <Lane.MID: 3>)","(Player(name='HaWuDePe', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='Tastecheese', tag='EUNE'), <Champion.MORGANA: 25>, <Lane.SUPPORT: 5>)"
27/01/2024 14:28,MatchResult.BLUE,"(Player(name='A%20Wild%20Bard', tag='1312'), <Champion.JAX: 24>, <Lane.TOP: 1>)","(Player(name='Mixeloraz', tag='EUNE'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='smajloos%20to%20toci', tag='EUNE'), <Champion.VLADIMIR: 8>, <Lane.MID: 3>)","(Player(name='WKarczewski', tag='EUNE'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='bopsovic', tag='EUNE'), <Champion.KARMA: 43>, <Lane.SUPPORT: 5>)","(Player(name='JohnDYR', tag='EUNE'), <Champion.UDYR: 77>, <Lane.TOP: 1>)","(Player(name='GG%20Defeat', tag='EUNE'), <Champion.SHACO: 35>, <Lane.JUNGLE: 2>)","(Player(name='Sm1thowsky', tag='EUNE'), <Champion.RYZE: 13>, <Lane.MID: 3>)","(Player(name='Maatemaks', tag='EUNE'), <Champion.SAMIRA: 360>, <Lane.ADC: 4>)","(Player(name='Kopa4', tag='EUNE'), <Champion.HWEI: 910>, <Lane.SUPPORT: 5>)"
