date,player,overall_win_rate,rank,total_games_played,level,last_twenty_games_kda_ratio,last_twenty_games_kill_participation,preferred_positions,last_twenty_games_win_rate
2024/01/29 03:35:43,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:35:45,"Player(name='HBarnab%C3%A1s', tag='EUNE')",0.478,Platinum IV,23,103,-1,-1,[],-1
2024/01/29 03:35:48,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:35:50,"Player(name='Shamson%20enjoyer', tag='EUNE')",0.431,Gold I,58,613,-1,-1,[],-1
2024/01/29 03:35:52,"Player(name='mati%20to%20bluza', tag='kAtl')",0.509,Platinum II,161,961,-1,-1,[],-1
2024/01/29 03:35:55,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:35:57,"Player(name='Yangry04', tag='EUNE')",0.479,Platinum IV,71,141,-1,-1,[],-1
2024/01/29 03:36:00,"Player(name='MrSlapnuts', tag='EUNE')",0.40700000000000003,Platinum II,54,609,-1,-1,[],-1
2024/01/29 03:36:03,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:36:05,"Player(name='H9%20talionpl', tag='HYD%209')",0.508,Platinum III,61,386,-1,-1,[],-1
2024/01/29 03:36:08,"Player(name='anything', tag='7500')",0.507,Platinum III,67,300,-1,-1,[],-1
2024/01/29 03:36:10,"Player(name='lilpotix', tag='00122')",0.38,Platinum IV,50,701,-1,-1,[],-1
2024/01/29 03:36:12,"Player(name='Idontseemyjungle', tag='EUNE')",0.389,Platinum III,36,519,-1,-1,[],-1
2024/01/29 03:36:15,"Player(name='pr3doX', tag='EUNE')",0.444,Platinum III,27,155,-1,-1,[],-1
2024/01/29 03:36:17,"Player(name='Nimppo', tag='EUNE')",0.385,Platinum III,26,115,-1,-1,[],-1
2024/01/29 03:36:19,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:36:22,"Player(name='damkenecita1', tag='2301')",0.531,Platinum IV,64,50,-1,-1,[],-1
2024/01/29 03:36:25,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:36:28,"Player(name='Golub', tag='1665')",0.545,Platinum III,33,294,-1,-1,[],-1
2024/01/29 03:36:30,"Player(name='Danmaniak11', tag='EUNE')",0.569,Emerald IV,109,321,-1,-1,[],-1
2024/01/29 03:36:33,"Player(name='Sadness%20and%20Hate', tag='EUNE')",0.55,Platinum III,40,144,-1,-1,[],-1
2024/01/29 03:36:35,"Player(name='Danmaniak11', tag='000')",0.424,Gold I,33,237,-1,-1,[],-1
2024/01/29 03:36:37,"Player(name='Kocham%20Moj%C4%85%20Mame', tag='1606')",0.419,Gold I,43,440,-1,-1,[],-1
2024/01/29 03:36:40,"Player(name='kLisuWP', tag='EUNE')",0.505,Platinum I,95,490,-1,-1,[],-1
2024/01/29 03:36:42,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:36:45,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:36:47,"Player(name='PepitoQN', tag='EUNE')",0.45,Platinum III,40,372,-1,-1,[],-1
2024/01/29 03:36:50,"Player(name='Jung%20Lektor', tag='EUNE')",0.488,Platinum III,80,510,-1,-1,[],-1
2024/01/29 03:36:53,"Player(name='kauki', tag='EUNE')",0.5,Platinum II,68,612,-1,-1,[],-1
2024/01/29 03:36:56,"Player(name='Andoner', tag='EUNE')",0.475,Platinum II,59,293,-1,-1,[],-1
2024/01/29 03:36:58,"Player(name='Nie%20Dziki%20Piesio', tag='EUNE')",0.444,Platinum IV,45,335,-1,-1,[],-1
2024/01/29 03:37:01,"Player(name='The%20Mastermind', tag='11111')",0.48200000000000004,Platinum IV,114,518,-1,-1,[],-1
2024/01/29 03:37:12,"Player(name='Bestia%20Z%20Wadowic', tag='PIWO')",0.5,Platinum IV,8,421,-1,-1,[],-1
2024/01/29 03:37:14,"Player(name='PaniZNumerem1', tag='EUNE')",0.531,Emerald IV,32,484,-1,-1,[],-1
2024/01/29 03:37:15,"Player(name='enziochief', tag='1234')",0.519,Platinum II,27,340,-1,-1,[],-1
2024/01/29 03:37:17,"Player(name='18368712627', tag='EUNE')",0.523,Platinum III,109,243,-1,-1,[],-1
2024/01/29 03:37:19,"Player(name='manoliu%20baby', tag='EUNE')",0.52,Platinum III,25,471,-1,-1,[],-1
2024/01/29 03:37:21,"Player(name='ILoveBrutalSeegz', tag='meow')",0.607,Platinum III,56,575,-1,-1,[],-1
2024/01/29 03:37:23,"Player(name='catgrill', tag='0000')",0.625,Platinum I,24,568,-1,-1,[],-1
2024/01/29 03:37:25,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:37:28,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:37:30,"Player(name='Faweks1', tag='EUNE')",0.46299999999999997,Platinum II,54,481,-1,-1,[],-1
2024/01/29 03:37:32,"Player(name='Kaynmonster', tag='EUNE')",0.506,Platinum II,79,171,-1,-1,[],-1
2024/01/29 03:37:34,"Player(name='moLily', tag='EUNE')",0.47600000000000003,Gold III,42,422,-1,-1,[],-1
2024/01/29 03:37:36,"Player(name='HElitaa', tag='EUNE')",0.42,Platinum III,69,307,-1,-1,[],-1
2024/01/29 03:37:37,"Player(name='FaZZbear77', tag='2137')",0.5870000000000001,Emerald IV,46,103,-1,-1,[],-1
2024/01/29 03:37:39,"Player(name='Sevesq', tag='EUNE')",0.441,Platinum II,59,221,-1,-1,[],-1
2024/01/29 03:37:41,"Player(name='Lensen%20molixia', tag='EUNE')",0.435,Platinum II,62,471,-1,-1,[],-1
2024/01/29 03:37:43,"Player(name='Krozuu', tag='EUNE')",0.386,Platinum III,44,389,-1,-1,[],-1
2024/01/29 03:37:45,"Player(name='Gapz', tag='EUNE')",0.47200000000000003,Platinum I,72,352,-1,-1,[],-1
2024/01/29 03:37:48,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:37:49,"Player(name='Hatek', tag='JP100')",0.47200000000000003,Platinum I,106,555,-1,-1,[],-1
2024/01/29 03:37:52,"Player(name='maciun', tag='moc')",0.44,Platinum II,25,507,-1,-1,[],-1
2024/01/29 03:37:54,"Player(name='20InchesTrueDMG', tag='EUNE')",0.478,Emerald IV,46,219,-1,-1,[],-1
2024/01/29 03:37:56,"Player(name='Nedbyxc', tag='Dead')",0.636,Platinum II,11,403,-1,-1,[],-1
2024/01/29 03:37:58,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:38:00,"Player(name='RataAmetita', tag='Kata')",0.5660000000000001,Platinum I,53,373,-1,-1,[],-1
2024/01/29 03:38:02,"Player(name='loupacek100', tag='EUNE')",0.42100000000000004,Emerald IV,19,71,-1,-1,[],-1
2024/01/29 03:38:05,"Player(name='PA%C5%A0%C3%8DKCZ123', tag='EUNE')",0.583,Platinum IV,12,283,-1,-1,[],-1
2024/01/29 03:38:06,"Player(name='KingKongZung', tag='EUNE')",0.375,Platinum I,16,442,-1,-1,[],-1
2024/01/29 03:38:08,"Player(name='afanizor', tag='EUNE')",0.5479999999999999,Emerald IV,62,270,-1,-1,[],-1
2024/01/29 03:38:11,"Player(name='OCB%20FinutzuYT', tag='EUNE')",0.0,Platinum II,4,765,-1,-1,[],-1
2024/01/29 03:38:13,"Player(name='FNC%20Faker', tag='EUNE')",0.534,Platinum II,116,372,-1,-1,[],-1
2024/01/29 03:38:16,"Player(name='Sir%20Jemy', tag='EUNE')",0.455,Platinum II,33,480,-1,-1,[],-1
2024/01/29 03:38:17,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:38:19,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:38:22,"Player(name='Dr%20Loxen', tag='EUNE')",0.547,Emerald IV,75,583,-1,-1,[],-1
2024/01/29 03:38:24,"Player(name='MathReif', tag='42069')",0.32299999999999995,Platinum IV,31,913,-1,-1,[],-1
2024/01/29 03:38:27,"Player(name='BossikCZ132', tag='EUNE')",0.494,Platinum IV,87,222,-1,-1,[],-1
2024/01/29 03:38:31,"Player(name='baskivoda', tag='EUNE')",0.41200000000000003,Platinum III,34,317,-1,-1,[],-1
2024/01/29 03:38:33,"Player(name='maga%20ti%20trexei', tag='EUNE')",0.475,Emerald IV,40,315,-1,-1,[],-1
2024/01/29 03:38:36,"Player(name='nukto', tag='EUNE')",0.5,Platinum IV,38,144,-1,-1,[],-1
2024/01/29 03:38:38,"Player(name='Piterek496', tag='EUNE')",0.522,Platinum I,23,358,-1,-1,[],-1
2024/01/29 03:38:40,"Player(name='beloneiros', tag='EUNE')",0.564,Platinum IV,39,72,-1,-1,[],-1
2024/01/29 03:38:43,"Player(name='Team%20Qurwa%20diff', tag='EUNE')",0.469,Platinum III,96,212,-1,-1,[],-1
2024/01/29 03:38:46,"Player(name='NewRefu', tag='EUNE')",0.364,Platinum IV,11,324,-1,-1,[],-1
2024/01/29 03:38:48,"Player(name='Fruit%20Sparkles', tag='JKB')",0.5,Platinum II,22,547,-1,-1,[],-1
2024/01/29 03:38:50,"Player(name='T%C3%A3rtaglia', tag='2207')",0.531,Platinum III,32,571,-1,-1,[],-1
2024/01/29 03:38:52,"Player(name='gural24', tag='EUNE')",0.429,Gold II,14,233,-1,-1,[],-1
2024/01/29 03:38:55,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:38:58,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:39:01,"Player(name='Momen121', tag='EUNE')",0.42100000000000004,Platinum IV,19,402,-1,-1,[],-1
2024/01/29 03:39:04,"Player(name='HFR%20Kraki', tag='EUNE')",0.556,Platinum III,18,586,-1,-1,[],-1
2024/01/29 03:39:14,"Player(name='BG%20Mystic%20Mac%20FO', tag='EUNE')",0.6,Platinum IV,20,286,-1,-1,[],-1
2024/01/29 03:39:26,"Player(name='L9%20Natalkaa', tag='4420')",0.493,Platinum IV,69,418,-1,-1,[],-1
2024/01/29 03:39:28,"Player(name='Pus14yi', tag='EUNE')",0.579,Platinum IV,19,370,-1,-1,[],-1
2024/01/29 03:39:29,"Player(name='bloobist', tag='EUNE')",0.474,Emerald IV,95,547,-1,-1,[],-1
2024/01/29 03:39:31,"Player(name='Vr%C3%A1ni%C4%8Dka%20QQ', tag='sssss')",0.568,Platinum II,44,372,-1,-1,[],-1
2024/01/29 03:39:33,"Player(name='PepeSadgeFrog', tag='EUNE')",0.5579999999999999,Platinum II,43,226,-1,-1,[],-1
2024/01/29 03:39:35,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:39:37,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:39:39,"Player(name='Lola232b', tag='EUNE')",0.389,Platinum IV,18,644,-1,-1,[],-1
2024/01/29 03:39:41,"Player(name='Walkeri', tag='EUNE')",0.5,Platinum III,12,182,-1,-1,[],-1
2024/01/29 03:39:43,"Player(name='Jezebeth', tag='EUNE')",0.5589999999999999,Platinum I,102,1164,-1,-1,[],-1
2024/01/29 03:39:45,"Player(name='Bike%20Wazowski', tag='EUNE')",0.33299999999999996,Platinum IV,12,555,-1,-1,[],-1
2024/01/29 03:39:47,"Player(name='IV%20Widemiak', tag='2027')",0.5,Platinum II,70,230,-1,-1,[],-1
2024/01/29 03:39:49,"Player(name='Bot%20Terrorist', tag='2027')",0.579,Platinum III,19,35,-1,-1,[],-1
2024/01/29 03:39:51,"Player(name='TheMovv', tag='EUNE')",0.528,Platinum IV,72,494,-1,-1,[],-1
2024/01/29 03:39:56,"Player(name='Spaerlan', tag='EUNE')",0.583,Platinum III,24,380,-1,-1,[],-1
2024/01/29 03:39:58,"Player(name='Il%C3%B9vatar', tag='EUNE')",0.542,Emerald IV,59,671,-1,-1,[],-1
2024/01/29 03:40:00,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:40:03,"Player(name='GOD%20Cryst4L', tag='EUNE')",0.557,Platinum III,70,95,-1,-1,[],-1
2024/01/29 03:40:05,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:40:08,"Player(name='Unknown%20Player', tag='QQPG')",0.0,Gold III,1,30,-1,-1,[],-1
2024/01/29 03:40:09,"Player(name='LucKing', tag='2299')",0.526,Emerald IV,133,793,-1,-1,[],-1
2024/01/29 03:40:11,"Player(name='DiabI%C3%B8%20', tag='EUNE')",0.488,Platinum I,80,245,-1,-1,[],-1
2024/01/29 03:40:13,"Player(name='Kisiel', tag='2137')",0.478,Platinum III,46,450,-1,-1,[],-1
2024/01/29 03:40:16,"Player(name='Barksdale', tag='EUNE')",0.619,Gold II,21,161,-1,-1,[],-1
2024/01/29 03:40:18,"Player(name='e%20X%20e%20C%20u%20t%20e%20R', tag='EUNE')",0.493,Platinum II,69,341,-1,-1,[],-1
2024/01/29 03:40:20,"Player(name='Acers', tag='EUNE')",0.452,Platinum III,62,240,-1,-1,[],-1
2024/01/29 03:40:22,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:40:25,"Player(name='FIND%20MY%20JUNGLER', tag='EUNE')",0.435,Platinum III,23,405,-1,-1,[],-1
2024/01/29 03:40:27,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:40:29,"Player(name='%C3%96ZTAT%20KEBAB', tag='EUNE')",0.465,Platinum IV,43,47,-1,-1,[],-1
2024/01/29 03:40:32,"Player(name='Ragepwn', tag='EUNE')",0.52,Emerald IV,50,403,-1,-1,[],-1
2024/01/29 03:40:34,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:40:37,"Player(name='kubaakshan', tag='aha')",0.583,Platinum III,24,394,-1,-1,[],-1
2024/01/29 03:40:39,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:40:42,"Player(name='lemi929', tag='EUNE')",0.53,Emerald IV,117,427,-1,-1,[],-1
2024/01/29 03:40:45,"Player(name='Ap%C3%B8r1toS', tag='EUNE')",0.478,Platinum III,90,325,-1,-1,[],-1
2024/01/29 03:40:47,"Player(name='%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BD%CE%BF%CF%82', tag='Yolo')",0.569,Platinum II,58,397,-1,-1,[],-1
2024/01/29 03:40:50,"Player(name='VVVVVVVV', tag='EUNE')",0.551,Emerald IV,49,493,-1,-1,[],-1
2024/01/29 03:40:53,"Player(name='ItsDeamon', tag='EUNE')",0.5710000000000001,Platinum II,14,567,-1,-1,[],-1
2024/01/29 03:40:56,"Player(name='Big%20Daddy%20Chris', tag='EUNE')",0.588,Platinum IV,68,661,-1,-1,[],-1
2024/01/29 03:40:58,"Player(name='Ghost%20of%20Tsusima', tag='EUNE')",0.467,Gold II,60,356,-1,-1,[],-1
2024/01/29 03:41:02,"Player(name='T4oLL', tag='INEA')",0.43799999999999994,Gold III,73,249,-1,-1,[],-1
2024/01/29 03:41:04,"Player(name='Pranksteroo', tag='EUNE')",0.578,Gold I,83,180,-1,-1,[],-1
2024/01/29 03:41:07,"Player(name='Feduboemodo', tag='EUNE')",0.579,Emerald IV,38,63,-1,-1,[],-1
2024/01/29 03:41:10,"Player(name='Eddie%20Hyde', tag='EUNE')",0.5579999999999999,Platinum IV,52,185,-1,-1,[],-1
2024/01/29 03:41:13,"Player(name='d33mon', tag='420')",0.611,Platinum I,18,244,-1,-1,[],-1
2024/01/29 03:41:15,"Player(name='Matyasnyikow', tag='EUNE')",0.429,Emerald IV,42,648,-1,-1,[],-1
2024/01/29 03:41:18,"Player(name='nwd', tag='2137')",0.625,Platinum IV,16,171,-1,-1,[],-1
2024/01/29 03:41:21,"Player(name='Henry%20Chinaskiy', tag='mew')",0.47,Platinum IV,83,596,-1,-1,[],-1
2024/01/29 03:41:31,"Player(name='ptysek', tag='EUNE')",0.552,Emerald IV,67,472,-1,-1,[],-1
2024/01/29 03:41:33,"Player(name='Fat%20Gromp', tag='EUNE')",0.54,Emerald IV,50,292,-1,-1,[],-1
2024/01/29 03:41:34,"Player(name='%C3%90upa%20M%C3%BBrzyna', tag='EUNE')",0.593,Platinum I,59,347,-1,-1,[],-1
2024/01/29 03:41:36,"Player(name='Hentys', tag='5671')",0.5710000000000001,Platinum I,21,557,-1,-1,[],-1
2024/01/29 03:41:38,"Player(name='HugeKinKan', tag='EUNE')",0.542,Emerald III,83,175,-1,-1,[],-1
2024/01/29 03:41:40,"Player(name='SorosRC', tag='EUNE')",0.48,Emerald IV,25,34,-1,-1,[],-1
2024/01/29 03:41:41,"Player(name='Cordite', tag='EUNE')",0.46799999999999997,Platinum I,62,106,-1,-1,[],-1
2024/01/29 03:41:44,"Player(name='Zakolastian', tag='EUNE')",0.531,Platinum I,49,387,-1,-1,[],-1
2024/01/29 03:41:46,"Player(name='POKTA', tag='EUNE')",0.489,Emerald IV,94,72,-1,-1,[],-1
2024/01/29 03:41:48,"Player(name='Zregot', tag='EUNE')",0.595,Emerald II,74,171,-1,-1,[],-1
2024/01/29 03:41:50,"Player(name='Elysian', tag='5245')",0.33299999999999996,Platinum II,12,44,-1,-1,[],-1
2024/01/29 03:41:52,"Player(name='SSO%20Stickyy', tag='EUNE')",0.517,Platinum I,58,598,-1,-1,[],-1
2024/01/29 03:41:54,"Player(name='BlueDragonBlue', tag='EUNE')",0.5,Platinum I,124,498,-1,-1,[],-1
2024/01/29 03:41:56,"Player(name='Bereavement', tag='EUNE')",0.462,Platinum I,65,509,-1,-1,[],-1
2024/01/29 03:41:59,"Player(name='Zeacapuc', tag='EUNE')",0.565,Emerald III,46,53,-1,-1,[],-1
2024/01/29 03:42:00,"Player(name='Uneasy', tag='5480')",0.513,Emerald IV,76,268,-1,-1,[],-1
2024/01/29 03:42:03,"Player(name='SUHTRAK%20DOG%209L', tag='EUNE')",0.474,Emerald IV,38,522,-1,-1,[],-1
2024/01/29 03:42:05,"Player(name='ChrupekChrupiacy', tag='EUNE')",0.506,Platinum II,164,129,-1,-1,[],-1
2024/01/29 03:42:07,"Player(name='Hentys', tag='5671')",0.5710000000000001,Platinum I,21,557,-1,-1,[],-1
2024/01/29 03:42:09,"Player(name='PLATA%20%C3%92%20PLOMO', tag='EUNE')",0.462,Platinum III,26,303,-1,-1,[],-1
2024/01/29 03:42:11,"Player(name='lanston', tag='EUNE')",0.535,Emerald IV,43,321,-1,-1,[],-1
2024/01/29 03:42:13,"Player(name='Zengy%20Manga', tag='EUNE')",0.583,Emerald IV,48,675,-1,-1,[],-1
2024/01/29 03:42:15,"Player(name='XxXkfirXxX', tag='EUNE')",0.519,Emerald IV,135,830,-1,-1,[],-1
2024/01/29 03:42:18,"Player(name='Kamil%20Kucia', tag='EUNE')",0.42100000000000004,Emerald IV,95,426,-1,-1,[],-1
2024/01/29 03:42:20,"Player(name='ProDGE', tag='EUNE')",0.5329999999999999,Platinum III,30,149,-1,-1,[],-1
2024/01/29 03:42:22,"Player(name='Winiary', tag='MJNZ')",0.5489999999999999,Emerald III,51,651,-1,-1,[],-1
2024/01/29 03:42:25,"Player(name='KylianMbappePSG', tag='EUNE')",0.544,Emerald II,103,503,-1,-1,[],-1
2024/01/29 03:42:28,"Player(name='Uticerat', tag='EUNE')",0.5329999999999999,Platinum I,15,42,-1,-1,[],-1
2024/01/29 03:42:30,"Player(name='Hentys', tag='5671')",0.5710000000000001,Platinum I,21,557,-1,-1,[],-1
2024/01/29 03:42:32,"Player(name='KOTOPOULAS', tag='EUNE')",0.475,Platinum III,40,496,-1,-1,[],-1
2024/01/29 03:42:35,"Player(name='The%20Izz', tag='EUNE')",0.375,Platinum II,8,225,-1,-1,[],-1
2024/01/29 03:42:37,"Player(name='DZIADU', tag='40ZL')",0.563,Emerald IV,64,489,-1,-1,[],-1
2024/01/29 03:42:39,"Player(name='Pioter06', tag='EUNE')",0.52,Emerald IV,75,494,-1,-1,[],-1
2024/01/29 03:42:41,"Player(name='Mahivvverek', tag='EUNE')",0.537,Emerald IV,136,573,-1,-1,[],-1
2024/01/29 03:42:44,"Player(name='2323cm', tag='EUNE')",0.5479999999999999,Platinum I,126,514,-1,-1,[],-1
2024/01/29 03:42:46,"Player(name='tanyon', tag='505')",0.5,Emerald IV,52,589,-1,-1,[],-1
2024/01/29 03:42:49,"Player(name='Sator%CF%85%20Gojo', tag='EUNE')",0.657,Emerald IV,35,274,-1,-1,[],-1
2024/01/29 03:42:51,"Player(name='Hentys', tag='5671')",0.5710000000000001,Platinum I,21,557,-1,-1,[],-1
2024/01/29 03:42:53,"Player(name='Ticking%20Bomb', tag='EUNE')",0.33299999999999996,Platinum I,9,462,-1,-1,[],-1
2024/01/29 03:42:56,"Player(name='Smrd%C3%AD%20mi%20nohy', tag='6669')",0.222,Platinum III,9,545,-1,-1,[],-1
2024/01/29 03:42:59,"Player(name='kupka%20pou', tag='EUNE')",0.5710000000000001,Platinum I,7,289,-1,-1,[],-1
2024/01/29 03:43:00,"Player(name='ANANAS120', tag='EUNE')",0.396,Emerald IV,48,339,-1,-1,[],-1
2024/01/29 03:43:02,"Player(name='S%C5%82odki%20Krzy%C5%9B%2069', tag='GM2L')",0.5,Emerald III,150,397,-1,-1,[],-1
2024/01/29 03:43:05,"Player(name='Robito%20Cosuki', tag='EUNE')",0.633,Platinum II,30,330,-1,-1,[],-1
2024/01/29 03:43:08,"Player(name='delusional%20adc', tag='3298')",0.4,Platinum II,10,47,-1,-1,[],-1
2024/01/29 03:43:10,"Player(name='Aurami', tag='EUNE')",0.455,Platinum I,55,66,-1,-1,[],-1
2024/01/29 03:43:12,"Player(name='Hentys', tag='5671')",0.5710000000000001,Platinum I,21,557,-1,-1,[],-1
2024/01/29 03:43:15,"Player(name='X%CE%A1%CE%99%CE%A3%CE%A4%CE%9F%CE%A3', tag='EUNE')",0.5710000000000001,Platinum III,28,265,-1,-1,[],-1
2024/01/29 03:43:18,"Player(name='BMW', tag='1926')",0.55,Emerald II,129,814,-1,-1,[],-1
2024/01/29 03:43:21,"Player(name='StylishBlade', tag='EUNE')",0.529,Platinum I,34,641,-1,-1,[],-1
2024/01/29 03:43:23,"Player(name='Hidden%20Zakol', tag='777')",0.5329999999999999,Platinum I,15,525,-1,-1,[],-1
2024/01/29 03:43:33,"Player(name='Sirenica76', tag='EUNE')",0.452,Emerald IV,62,309,-1,-1,[],-1
2024/01/29 03:43:35,"Player(name='Afg%C3%A1n%20fi%C3%BA', tag='EUNE')",0.524,Platinum I,21,239,-1,-1,[],-1
2024/01/29 03:43:37,"Player(name='Hentys', tag='5671')",0.5710000000000001,Platinum I,21,557,-1,-1,[],-1
2024/01/29 03:43:39,"Player(name='gaz%20jak%20chvj', tag='2137')",0.53,Platinum II,83,399,-1,-1,[],-1
2024/01/29 03:43:41,"Player(name='xT%CE%B9%CE%B1n', tag='EUNE')",0.36,Platinum II,25,290,-1,-1,[],-1
2024/01/29 03:43:42,"Player(name='Szaman', tag='TROLL')",0.54,Emerald IV,87,641,-1,-1,[],-1
2024/01/29 03:43:45,"Player(name='banfizzkid', tag='2028')",0.446,Emerald IV,65,145,-1,-1,[],-1
2024/01/29 03:43:47,"Player(name='Kamas3', tag='GOAT')",0.473,Emerald IV,55,293,-1,-1,[],-1
2024/01/29 03:43:48,"Player(name='Jinx%20smasher', tag='EUNE')",0.43799999999999994,Emerald IV,32,138,-1,-1,[],-1
2024/01/29 03:43:50,"Player(name='Stay%20In%20Balance', tag='EUNE')",0.509,Platinum II,267,262,-1,-1,[],-1
2024/01/29 03:43:54,"Player(name='ryuu', tag='023')",0.479,Emerald IV,71,430,-1,-1,[],-1
2024/01/29 03:43:56,"Player(name='ZaniTheClown', tag='EUNE')",0.519,Platinum III,52,156,-1,-1,[],-1
2024/01/29 03:43:58,"Player(name='NTABATZHS', tag='EUNE')",0.515,Emerald IV,171,416,-1,-1,[],-1
2024/01/29 03:44:00,"Player(name='Hentys', tag='5671')",0.5710000000000001,Platinum I,21,557,-1,-1,[],-1
2024/01/29 03:44:03,"Player(name='Captainaek', tag='EUNE')",0.304,Platinum II,23,231,-1,-1,[],-1
2024/01/29 03:44:05,"Player(name='P%CE%A8%CE%9A%CE%BE', tag='EUNE')",0.484,Emerald IV,126,750,-1,-1,[],-1
2024/01/29 03:44:07,"Player(name='Best%20Shroom%20Trip', tag='EUNE')",0.625,Platinum I,24,375,-1,-1,[],-1
2024/01/29 03:44:09,"Player(name='Pixeloooo', tag='EUNE')",0.373,Platinum III,51,422,-1,-1,[],-1
2024/01/29 03:44:11,"Player(name='NEWZUU', tag='0077')",0.517,Emerald IV,60,373,-1,-1,[],-1
2024/01/29 03:44:14,"Player(name='AnYujin', tag='4761')",0.575,Emerald III,106,495,-1,-1,[],-1
2024/01/29 03:44:16,"Player(name='Mysticelder', tag='EUNE')",0.451,Platinum III,51,103,-1,-1,[],-1
2024/01/29 03:44:18,"Player(name='Hentys', tag='5671')",0.5710000000000001,Platinum I,21,557,-1,-1,[],-1
2024/01/29 03:44:20,"Player(name='skepo', tag='diff')",0.5579999999999999,Platinum IV,43,425,-1,-1,[],-1
2024/01/29 03:44:22,"Player(name='sprukeii', tag='lol')",0.565,Emerald III,124,53,-1,-1,[],-1
2024/01/29 03:44:24,"Player(name='Bottomek', tag='eepy')",0.47700000000000004,Emerald IV,109,615,-1,-1,[],-1
2024/01/29 03:44:27,"Player(name='Strazdelio', tag='EUNE')",0.545,Emerald IV,44,139,-1,-1,[],-1
2024/01/29 03:44:29,"Player(name='tftovernormallol', tag='EUNE')",0.45899999999999996,Emerald IV,61,81,-1,-1,[],-1
2024/01/29 03:44:30,"Player(name='Bruce%20Lee', tag='PDW')",0.534,Emerald III,161,707,-1,-1,[],-1
2024/01/29 03:44:33,"Player(name='Hentys', tag='5671')",0.5710000000000001,Platinum I,21,557,-1,-1,[],-1
2024/01/29 03:44:35,"Player(name='ShadowMonarchL', tag='EUNE')",0.509,Emerald IV,116,404,-1,-1,[],-1
2024/01/29 03:44:37,"Player(name='ets', tag='ff15')",0.517,Emerald IV,29,500,-1,-1,[],-1
2024/01/29 03:44:40,"Player(name='i%20c%CF%85m%20in%20lulu', tag='3xPYK')",0.532,Emerald IV,158,189,-1,-1,[],-1
2024/01/29 03:44:43,"Player(name='Gordon1', tag='EUNE')",0.52,Emerald IV,25,292,-1,-1,[],-1
2024/01/29 03:44:45,"Player(name='HI%20IM%20NOOB', tag='EUNE')",0.581,Emerald III,31,488,-1,-1,[],-1
2024/01/29 03:44:47,"Player(name='Sunho', tag='EUNE')",0.547,Emerald IV,75,334,-1,-1,[],-1
2024/01/29 03:44:48,"Player(name='hakl3rZZ', tag='EUNE')",0.474,Emerald IV,38,199,-1,-1,[],-1
